paper_no,first_author_surname,pub_year,order,family,genus,species,genus_timetree,species_timetree,location,population,data_year,egg_design,source_page,source,trait_cat,trait,simp_trait,units,egg_embryo_hatchling,age,sex,other_factors,const_fluct,T,T_fluc,water_potential,mean,error,N,error_type,data_style,comment_code,comm_text
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus rotundus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,14.19,0.1,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus rotundus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,14.22,0.11,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus rotundus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,14.15,0.09,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus rotundus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,13.96,0.16,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus rotundus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,14.19,0.16,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus sphericus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,26,0.2,NA,9.65,0.13,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus sphericus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,30,0.2,NA,10.06,0.14,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus sphericus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,11.69,0.08,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus sphericus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,11.54,0.14,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus sphericus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,12.25,0.06,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus sphericus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,9.7,0.14,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the nucleus sphericus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,10.73,0.11,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,26,0.2,NA,9.26,0.09,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,30,0.2,NA,9.75,0.09,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,8.64,0.1,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,9.02,0.09,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,9.2,0.08,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,9.85,0.1,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,9.13,0.14,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,26,0.2,NA,6.14,0.18,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,30,0.2,NA,4.96,0.19,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,8.8,0.24,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,7.11,0.19,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,7.46,0.18,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,5.56,0.2,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,7.32,0.32,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,26,0.2,NA,6.18,0.23,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,30,0.2,NA,3.94,0.25,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,7.38,0.42,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,6.32,0.25,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,5.08,0.31,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,4.56,0.26,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the periventricular nucleus of the preoptic area,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,8.45,0.55,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the septum,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,26,0.2,NA,12.8,0.13,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the septum,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,30,0.2,NA,14.41,0.14,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the septum,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,13.27,0.14,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the septum,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,14.9,0.14,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the septum,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,14.75,0.12,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the septum,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,13.85,0.14,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the septum,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,14.03,0.2,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the striatum,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,26,0.2,NA,11.87,0.08,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the striatum,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,30,0.2,NA,12.72,0.08,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the striatum,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,14.23,0.08,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the striatum,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,13.21,0.08,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the striatum,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,13.2,0.07,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the striatum,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,12.18,0.09,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the striatum,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,14.39,0.13,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the torus semicircularis,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,26,0.2,NA,13.84,0.13,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the torus semicircularis,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,30,0.2,NA,13.13,0.14,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the torus semicircularis,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,15.57,0.17,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the torus semicircularis,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,14.37,1.4,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the torus semicircularis,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,14.45,0.14,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the torus semicircularis,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,14.44,0.15,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the torus semicircularis,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,14.81,0.25,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the ventromedial hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,26,0.2,NA,12.41,0.14,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the ventromedial hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,30,0.2,NA,14.06,0.16,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the ventromedial hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,30,0.2,NA,10.62,0.17,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the ventromedial hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,32.5,0.2,NA,12.23,0.16,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the ventromedial hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,32.5,0.2,NA,9,0.14,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the ventromedial hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,females,NA,Const,34,0.2,NA,12.62,0.17,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 2,Physiology,Metabolic capacity of the ventromedial hypothalamus,Brain region metabolic capacity,umol/min/g,Hatchling,365,males,NA,Const,34,0.2,NA,13.46,0.25,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Preoptic area volume,Brain region volume,Index,Hatchling,365,females,NA,Const,26,0.2,NA,0.86,0.03,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Preoptic area volume,Brain region volume,Index,Hatchling,365,females,NA,Const,30,0.2,NA,0.94,0.03,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Preoptic area volume,Brain region volume,Index,Hatchling,365,males,NA,Const,30,0.2,NA,1.05,0.04,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Preoptic area volume,Brain region volume,Index,Hatchling,365,females,NA,Const,32.5,0.2,NA,1.35,0.03,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Preoptic area volume,Brain region volume,Index,Hatchling,365,males,NA,Const,32.5,0.2,NA,1.45,0.03,9,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Preoptic area volume,Brain region volume,Index,Hatchling,365,females,NA,Const,34,0.2,NA,1.25,0.03,12,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Preoptic area volume,Brain region volume,Index,Hatchling,365,males,NA,Const,34,0.2,NA,1.13,0.03,4,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Ventromedial hypothalamus volume,Brain region volume,Index,Hatchling,365,females,NA,Const,26,0.2,NA,0.91,0.02,15,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Ventromedial hypothalamus volume,Brain region volume,Index,Hatchling,365,females,NA,Const,30,0.2,NA,0.86,0.03,13,SE,raw,,
1086,Coomber,1997,Squamata,Eublepharidae,Eublepharis,macularius,Eublepharis,macularius,Unknown,pop1,year1,other,415,Table 1,Morphology,Ventromedial hypothalamus volume,Brain region volume,Index,Hatchling,365,males,NA,Const,30,0.2,NA,0.83,0.02,13,SE,raw,,
